musical_expertise,aggressive,relaxed,happy,sad,correct,stimulus_number,file_name,composer,instrument,emotional_intent,emotional_intent_value,intent_rating_difference,emotional_intent_value_word,emotional_intent_value_word_general 
pro,-2,-1,0,1,1,132,132_sad_3_steelstring-guitar_SimArm_fingers_new5_20200711.wav,SimArm,steelstring-guitar,sad,1,0,little_sad,little
pro,-2,1,0,1,0,117,117_relaxed_3_steelstring-guitar_SteRom_fingers_new3_20200715.wav,SteRom,steelstring-guitar,sad,1,0,little_sad,little
pro,-2,1,-1,1,0,118,118_sad_1_steelstring-guitar_SteRom_fingers_new3_20200715.wav,SteRom,steelstring-guitar,sad,1,0,little_sad,little
pro,-2,1,1,-1,0,119,119_sad_2_steelstring-guitar_SteRom_fingers_new3_20200715.wav,SteRom,steelstring-guitar,sad,1,2,little_sad,little
pro,-2,1,-2,2,1,209,209_sad_1_classical-guitar_TizBol_fingers_new7_20200630.wav,TizBol,classical-guitar,sad,1,-1,little_sad,little
pro,0,-1,-1,0,0,108,108_sad_3_steelstring-guitar_TizCam_pick_new5_20200715.wav,TizCam,steelstring-guitar,sad,1,1,little_sad,little
pro,-2,1,-1,1,0,96,96_sad_3_steelstring-guitar_TomCan_pick_and_tapping_new1_20200707.wav,TomCan,steelstring-guitar,sad,1,0,little_sad,little
pro,-1,-1,-1,1,1,71,71_sad_2_steelstring-guitar_AdoLaV_pick_new8_20200619.wav,AdoLaV,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-2,1,-2,1,0,156,156_sad_1_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-1,-1,-2,1,1,159,159_sad_4_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-2,1,-2,1,0,377,377_sad_1_classical-guitar_AngLoi_fingers_new5_20200917.wav,AngLoi,classical-guitar,sad,2,1,normal_sad,normal
pro,-2,2,-1,1,0,391,391_sad_3_steelstring-guitar_AngLoi_fingers_new3_20200917.wav,AngLoi,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-3,2,-2,2,0,341,341_sad_1_classical-guitar_AntDel_fingers_new8_20200831.wav,AntDel,classical-guitar,sad,2,0,normal_sad,normal
pro,-2,1,-1,1,0,342,342_sad_2_classical-guitar_AntDel_fingers_new8_20200831.wav,AntDel,classical-guitar,sad,2,1,normal_sad,normal
pro,-3,2,-1,1,0,271,271_sad_3_steelstring-guitar_AntPao_pick_new9_20200801.wav,AntPao,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-2,1,-2,2,1,257,257_sad_1_classical-guitar_CesSam_fingers_new4_20200720.wav,CesSam,classical-guitar,sad,2,0,normal_sad,normal
pro,-2,-1,-1,1,1,258,258_sad_2_classical-guitar_CesSam_fingers_new4_20200720.wav,CesSam,classical-guitar,sad,2,1,normal_sad,normal
pro,-2,0,-2,1,1,22,22_sad_1_steelstring-guitar_DavBen_pick_and_fingers_new4_20200623.wav,DavBen,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-2,-2,-2,1,1,23,23_sad_2_steelstring-guitar_DavBen_fingers_new4_20200623.wav,DavBen,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-2,1,-1,1,0,34,34_sad_1_classical-guitar_DavBen_fingers_new8_20200526.wav,DavBen,classical-guitar,sad,2,1,normal_sad,normal
pro,-2,1,1,-1,0,282,282_sad_2_steelstring-guitar_DavRos_pick_new3_20200901.wav,DavRos,steelstring-guitar,sad,2,3,normal_sad,normal
pro,-3,2,-2,2,0,245,245_sad_1_classical-guitar_FedCer_fingers_new3_20200714.wav,FedCer,classical-guitar,sad,2,0,normal_sad,normal
pro,-2,1,1,-2,0,185,185_sad_1_steelstring-guitar_FilMel_fingers_new6_20200729.wav,FilMel,steelstring-guitar,sad,2,4,normal_sad,normal
pro,-2,1,1,-1,0,187,187_sad_3_steelstring-guitar_FilMel_fingers_new6_20200729.wav,FilMel,steelstring-guitar,sad,2,3,normal_sad,normal
pro,-3,1,-2,1,0,293,293_sad_1_steelstring-guitar_FraBen_fingers_new6_20200801.wav,FraBen,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-2,1,-1,1,0,198,198_sad_2_classical-guitar_GioAcq_fingers_new3_20200706.wav,GioAcq,classical-guitar,sad,2,1,normal_sad,normal
pro,1,-2,-1,1,0,199,199_sad_3_classical-guitar_GioAcq_fingers_new3_20200706.wav,GioAcq,classical-guitar,sad,2,1,normal_sad,normal
pro,-3,1,-1,1,0,317,317_sad_1_steelstring-guitar_GioDic_fingers_new5_20200821.wav,GioDic,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-1,-1,-2,1,1,367,367_sad_3_steelstring-guitar_LucFra_fingers_new6_20200914.wav,LucFra,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-2,1,-2,1,0,401,401_sad_1_classical-guitar_MarPia_fingers_new5_20201001.wav,MarPia,classical-guitar,sad,2,1,normal_sad,normal
pro,-3,1,-1,1,0,403,403_sad_3_classical-guitar_MarPia_fingers_new5_20201001.wav,MarPia,classical-guitar,sad,2,1,normal_sad,normal
pro,-2,-1,-2,2,1,173,173_sad_2_steelstring-guitar_MasChi_pick_new5_20200729.wav,MasChi,steelstring-guitar,sad,2,0,normal_sad,normal
pro,-2,-1,-2,2,1,84,84_sad_3_classical-guitar_MatRig_fingers_new3_20200618.wav,MatRig,classical-guitar,sad,2,0,normal_sad,normal
pro,-2,-1,-1,1,1,330,330_sad_1_steelstring-guitar_NicCon_fingers_new4_20200804.wav,NicCon,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-1,-2,-2,1,1,354,354_sad_2_classical-guitar_NicLat_pick_new7_20200730.wav,NicLat,classical-guitar,sad,2,1,normal_sad,normal
pro,-2,-1,-1,1,1,355,355_sad_3_classical-guitar_NicLat_fingers_new7_20200730.wav,NicLat,classical-guitar,sad,2,1,normal_sad,normal
pro,-3,2,0,1,0,46,46_sad_1_steelstring-guitar_OweWin_pick_new5_20200629.wav,OweWin,steelstring-guitar,sad,2,1,normal_sad,normal
pro,1,-1,-2,1,0,222,222_sad_2_classical-guitar_SalOli_fingers_new3_20200714.wav,SalOli,classical-guitar,sad,2,1,normal_sad,normal
pro,-3,2,-1,1,0,142,142_sad_1_steelstring-guitar_SamLor_pick_new2_20200715.wav,SamLor,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-3,1,-1,1,0,143,143_sad_2_steelstring-guitar_SamLor_pick_new2_20200715.wav,SamLor,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-1,-1,-2,1,1,144,144_sad_3_steelstring-guitar_SamLor_pick_new2_20200715.wav,SamLor,steelstring-guitar,sad,2,1,normal_sad,normal
pro,1,-2,-3,2,1,131,131_sad_2_steelstring-guitar_SimArm_fingers_new5_20200711.wav,SimArm,steelstring-guitar,sad,2,0,normal_sad,normal
pro,-2,1,-2,2,1,210,210_sad_2_classical-guitar_TizBol_fingers_new7_20200630.wav,TizBol,classical-guitar,sad,2,0,normal_sad,normal
pro,-2,1,-2,1,0,211,211_sad_3_classical-guitar_TizBol_fingers_new7_20200630.wav,TizBol,classical-guitar,sad,2,1,normal_sad,normal
pro,1,-1,-2,1,0,107,107_sad_2_steelstring-guitar_TizCam_pick_new5_20200715.wav,TizCam,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-2,-1,0,1,1,94,94_sad_1_steelstring-guitar_TomCan_pick_new1_20200707.wav,TomCan,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-2,1,-1,1,0,59,59_sad_2_steelstring-guitar_ValFui_fingers_new5_20200627.wav,ValFui,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-2,1,1,-1,0,60,60_sad_3_steelstring-guitar_ValFui_fingers_new5_20200627.wav,ValFui,steelstring-guitar,sad,2,3,normal_sad,normal
pro,-2,1,-1,1,0,70,70_sad_1_steelstring-guitar_AdoLaV_pick_new8_20200619.wav,AdoLaV,steelstring-guitar,sad,3,2,very_sad,very
pro,1,-1,0,1,0,72,72_sad_3_steelstring-guitar_AdoLaV_pick_new8_20200619.wav,AdoLaV,steelstring-guitar,sad,3,2,very_sad,very
pro,-2,-1,-1,1,1,157,157_sad_2_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,sad,3,2,very_sad,very
pro,-1,-1,-2,1,1,158,158_sad_3_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,sad,3,2,very_sad,very
pro,-3,1,-1,1,0,378,378_sad_2_classical-guitar_AngLoi_fingers_new5_20200917.wav,AngLoi,classical-guitar,sad,3,2,very_sad,very
pro,-2,1,-1,1,0,389,389_sad_1_steelstring-guitar_AngLoi_fingers_new3_20200917.wav,AngLoi,steelstring-guitar,sad,3,2,very_sad,very
pro,-2,1,-1,1,0,343,343_sad_3_classical-guitar_AntDel_fingers_new8_20200831.wav,AntDel,classical-guitar,sad,3,2,very_sad,very
pro,-2,1,-1,1,0,270,270_sad_2_steelstring-guitar_AntPao_pick_new9_20200801.wav,AntPao,steelstring-guitar,sad,3,2,very_sad,very
pro,-2,-1,-2,2,1,259,259_sad_3_classical-guitar_CesSam_fingers_new4_20200720.wav,CesSam,classical-guitar,sad,3,1,very_sad,very
pro,-2,1,-2,1,0,24,24_sad_3_steelstring-guitar_DavBen_fingers_new4_20200623.wav,DavBen,steelstring-guitar,sad,3,2,very_sad,very
pro,-3,1,-2,1,0,35,35_sad_2_classical-guitar_DavBen_fingers_new8_20200526.wav,DavBen,classical-guitar,sad,3,2,very_sad,very
pro,1,-1,-1,1,0,283,283_sad_3_steelstring-guitar_DavRos_pick+hammeron_new3_20200901.wav,DavRos,steelstring-guitar,sad,3,2,very_sad,very
pro,-2,1,-1,1,0,246,246_sad_2_classical-guitar_FedCer_fingers_new3_20200714.wav,FedCer,classical-guitar,sad,3,2,very_sad,very
pro,-2,1,-2,2,1,247,247_sad_3_classical-guitar_FedCer_fingers_new3_20200714.wav,FedCer,classical-guitar,sad,3,1,very_sad,very
pro,-2,1,-1,1,0,186,186_sad_2_steelstring-guitar_FilMel_fingers_new6_20200729.wav,FilMel,steelstring-guitar,sad,3,2,very_sad,very
pro,-2,1,-1,1,0,294,294_sad_1_steelstring-guitar_FraBen_fingers_new6_20200801.wav,FraBen,steelstring-guitar,sad,3,2,very_sad,very
pro,1,-1,-2,0,0,295,295_sad_1_steelstring-guitar_FraBen_fingers_new6_20200801.wav,FraBen,steelstring-guitar,sad,3,3,very_sad,very
pro,-2,-1,-2,1,1,305,305_sad_1_steelstring-guitar_GiaFer_fingers_new9_20200803.wav,GiaFer,steelstring-guitar,sad,3,2,very_sad,very
pro,-2,1,-1,1,0,307,307_sad_3_steelstring-guitar_GiaFer_pick_new9_20200803.wav,GiaFer,steelstring-guitar,sad,3,2,very_sad,very
pro,-2,-1,-2,1,1,197,197_sad_1_classical-guitar_GioAcq_fingers_new3_20200706.wav,GioAcq,classical-guitar,sad,3,2,very_sad,very
pro,-3,1,-2,2,1,318,318_sad_2_steelstring-guitar_GioDic_fingers_new5_20200821.wav,GioDic,steelstring-guitar,sad,3,1,very_sad,very
pro,-2,-1,-2,2,1,319,319_sad_3_steelstring-guitar_GioDic_fingers_new5_20200821.wav,GioDic,steelstring-guitar,sad,3,1,very_sad,very
pro,-2,1,-1,1,0,365,365_sad_1_steelstring-guitar_LucFra_fingers_new6_20200914.wav,LucFra,steelstring-guitar,sad,3,2,very_sad,very
pro,-2,1,-1,1,0,10,10_sad_1_steelstring-guitar_LucTur_pick_new1_20200625.wav,LucTur,steelstring-guitar,sad,3,2,very_sad,very
pro,-2,1,-1,1,0,11,11_sad_2_steelstring-guitar_LucTur_pick_new1_20200625.wav,LucTur,steelstring-guitar,sad,3,2,very_sad,very
pro,-3,2,-2,2,0,12,12_sad_3_steelstring-guitar_LucTur_pick_new1_20200625.wav,LucTur,steelstring-guitar,sad,3,1,very_sad,very
pro,-3,1,-1,1,0,402,402_sad_2_classical-guitar_MarPia_fingers_new5_20201001.wav,MarPia,classical-guitar,sad,3,2,very_sad,very
pro,-2,1,-1,1,0,172,172_sad_1_steelstring-guitar_MasChi_pick_new5_20200729.wav,MasChi,steelstring-guitar,sad,3,2,very_sad,very
pro,-2,1,-1,1,0,174,174_sad_3_steelstring-guitar_MasChi_fingers_new5_20200729.wav,MasChi,steelstring-guitar,sad,3,2,very_sad,very
pro,-1,-1,-2,2,1,83,83_sad_2_classical-guitar_MatRig_fingers_new3_20200618.wav,MatRig,classical-guitar,sad,3,1,very_sad,very
pro,-2,1,-2,1,0,329,329_sad_1_steelstring-guitar_NicCon_fingers_new4_20200804.wav,NicCon,steelstring-guitar,sad,3,2,very_sad,very
pro,1,-1,-1,1,0,331,331_sad_3_steelstring-guitar_NicCon_pick_new4_20200804.wav,NicCon,steelstring-guitar,sad,3,2,very_sad,very
pro,-2,1,-2,1,0,47,47_sad_2_steelstring-guitar_OweWin_pick_new5_20200629.wav,OweWin,steelstring-guitar,sad,3,2,very_sad,very
pro,-3,1,-2,1,0,221,221_sad_1_classical-guitar_SalOli_fingers_new3_20200714.wav,SalOli,classical-guitar,sad,3,2,very_sad,very
pro,-2,1,-1,1,0,223,223_sad_3_classical-guitar_SalOli_fingers_new3_20200714.wav,SalOli,classical-guitar,sad,3,2,very_sad,very
pro,-1,-2,-2,2,1,130,130_sad_1_steelstring-guitar_SimArm_fingers_new5_20200711.wav,SimArm,steelstring-guitar,sad,3,1,very_sad,very
pro,-1,-1,-2,1,1,106,106_sad_1_steelstring-guitar_TizCam_pick_new5_20200715.wav,TizCam,steelstring-guitar,sad,3,2,very_sad,very
pro,-1,-1,-2,1,1,95,95_sad_2_steelstring-guitar_TomCan_pick_new1_20200707.wav,TomCan,steelstring-guitar,sad,3,2,very_sad,very
pro,-1,0,-2,1,1,58,58_sad_1_steelstring-guitar_ValFui_fingers_new5_20200627.wav,ValFui,steelstring-guitar,sad,3,2,very_sad,very
pro,-1,-1,-1,2,1,379,379_sad_3_classical-guitar_AngLoi_fingers_new5_20200917.wav,AngLoi,classical-guitar,sad,1,-1,little_sad,little
pro,-1,0,-1,2,1,390,390_sad_2_steelstring-guitar_AngLoi_fingers_new3_20200917.wav,AngLoi,steelstring-guitar,sad,1,-1,little_sad,little
pro,-3,2,0,1,0,269,269_sad_1_steelstring-guitar_AntPao_fingers_new9_20200801.wav,AntPao,steelstring-guitar,sad,1,0,little_sad,little
pro,-2,1,0,1,0,36,36_sad_3_classical-guitar_DavBen_fingers_new8_20200526.wav,DavBen,classical-guitar,sad,1,0,little_sad,little
pro,-2,0,-1,1,1,281,281_sad_1_steelstring-guitar_DavRos_pick_new3_20200901.wav,DavRos,steelstring-guitar,sad,1,0,little_sad,little
pro,-2,1,-1,2,1,306,306_sad_2_steelstring-guitar_GiaFer_fingers_new9_20200803.wav,GiaFer,steelstring-guitar,sad,1,-1,little_sad,little
pro,-1,0,0,1,1,366,366_sad_2_steelstring-guitar_LucFra_fingers_new6_20200914.wav,LucFra,steelstring-guitar,sad,1,0,little_sad,little
pro,-2,0,-2,3,1,175,175_sad_4_steelstring-guitar_MasChi_pick_new5_20200729.wav,MasChi,steelstring-guitar,sad,1,-2,little_sad,little
pro,-2,1,-1,2,1,82,82_sad_1_classical-guitar_MatRig_fingers_new3_20200618.wav,MatRig,classical-guitar,sad,1,-1,little_sad,little
pro,1,-1,-2,2,1,353,353_sad_1_classical-guitar_NicLat_pick_new7_20200730.wav,NicLat,classical-guitar,sad,1,-1,little_sad,little
pro,0,0,-3,2,1,48,48_sad_3_steelstring-guitar_OweWin_pick_new5_20200629.wav,OweWin,steelstring-guitar,sad,1,-1,little_sad,little
pro,-2,2,0,0,0,132,132_sad_3_steelstring-guitar_SimArm_fingers_new5_20200711.wav,SimArm,steelstring-guitar,sad,1,1,little_sad,little
pro,0,0,1,-2,0,117,117_relaxed_3_steelstring-guitar_SteRom_fingers_new3_20200715.wav,SteRom,steelstring-guitar,sad,1,3,little_sad,little
pro,-2,1,0,1,0,118,118_sad_1_steelstring-guitar_SteRom_fingers_new3_20200715.wav,SteRom,steelstring-guitar,sad,1,0,little_sad,little
pro,-2,1,1,0,0,119,119_sad_2_steelstring-guitar_SteRom_fingers_new3_20200715.wav,SteRom,steelstring-guitar,sad,1,1,little_sad,little
pro,-2,1,0,1,0,209,209_sad_1_classical-guitar_TizBol_fingers_new7_20200630.wav,TizBol,classical-guitar,sad,1,0,little_sad,little
pro,0,-1,-1,1,1,108,108_sad_3_steelstring-guitar_TizCam_pick_new5_20200715.wav,TizCam,steelstring-guitar,sad,1,0,little_sad,little
pro,-2,1,0,0,0,96,96_sad_3_steelstring-guitar_TomCan_pick_and_tapping_new1_20200707.wav,TomCan,steelstring-guitar,sad,1,1,little_sad,little
pro,-1,0,-1,2,1,71,71_sad_2_steelstring-guitar_AdoLaV_pick_new8_20200619.wav,AdoLaV,steelstring-guitar,sad,2,0,normal_sad,normal
pro,-1,0,-2,2,1,156,156_sad_1_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,sad,2,0,normal_sad,normal
pro,-1,-1,0,0,0,159,159_sad_4_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,sad,2,2,normal_sad,normal
pro,-2,1,-2,2,1,377,377_sad_1_classical-guitar_AngLoi_fingers_new5_20200917.wav,AngLoi,classical-guitar,sad,2,0,normal_sad,normal
pro,-3,2,0,1,0,391,391_sad_3_steelstring-guitar_AngLoi_fingers_new3_20200917.wav,AngLoi,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-2,1,-3,3,1,341,341_sad_1_classical-guitar_AntDel_fingers_new8_20200831.wav,AntDel,classical-guitar,sad,2,-1,normal_sad,normal
pro,-1,0,-2,2,1,342,342_sad_2_classical-guitar_AntDel_fingers_new8_20200831.wav,AntDel,classical-guitar,sad,2,0,normal_sad,normal
pro,-2,2,0,1,0,271,271_sad_3_steelstring-guitar_AntPao_pick_new9_20200801.wav,AntPao,steelstring-guitar,sad,2,1,normal_sad,normal
pro,0,0,-2,1,1,257,257_sad_1_classical-guitar_CesSam_fingers_new4_20200720.wav,CesSam,classical-guitar,sad,2,1,normal_sad,normal
pro,-2,1,-1,2,1,258,258_sad_2_classical-guitar_CesSam_fingers_new4_20200720.wav,CesSam,classical-guitar,sad,2,0,normal_sad,normal
pro,1,0,-1,1,0,22,22_sad_1_steelstring-guitar_DavBen_pick_and_fingers_new4_20200623.wav,DavBen,steelstring-guitar,sad,2,1,normal_sad,normal
pro,0,-2,-2,2,1,23,23_sad_2_steelstring-guitar_DavBen_fingers_new4_20200623.wav,DavBen,steelstring-guitar,sad,2,0,normal_sad,normal
pro,-2,0,1,0,0,34,34_sad_1_classical-guitar_DavBen_fingers_new8_20200526.wav,DavBen,classical-guitar,sad,2,2,normal_sad,normal
pro,-1,0,-1,1,1,282,282_sad_2_steelstring-guitar_DavRos_pick_new3_20200901.wav,DavRos,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-2,1,-1,2,1,245,245_sad_1_classical-guitar_FedCer_fingers_new3_20200714.wav,FedCer,classical-guitar,sad,2,0,normal_sad,normal
pro,0,1,0,1,0,185,185_sad_1_steelstring-guitar_FilMel_fingers_new6_20200729.wav,FilMel,steelstring-guitar,sad,2,1,normal_sad,normal
pro,0,0,0,1,1,187,187_sad_3_steelstring-guitar_FilMel_fingers_new6_20200729.wav,FilMel,steelstring-guitar,sad,2,1,normal_sad,normal
pro,-3,1,0,1,0,293,293_sad_1_steelstring-guitar_FraBen_fingers_new6_20200801.wav,FraBen,steelstring-guitar,sad,2,1,normal_sad,normal
pro,0,-1,-1,2,1,198,198_sad_2_classical-guitar_GioAcq_fingers_new3_20200706.wav,GioAcq,classical-guitar,sad,2,0,normal_sad,normal
pro,0,-2,-3,0,0,199,199_sad_3_classical-guitar_GioAcq_fingers_new3_20200706.wav,GioAcq,classical-guitar,sad,2,2,normal_sad,normal
pro,-2,1,-2,2,1,317,317_sad_1_steelstring-guitar_GioDic_fingers_new5_20200821.wav,GioDic,steelstring-guitar,sad,2,0,normal_sad,normal
pro,-1,0,-1,2,1,367,367_sad_3_steelstring-guitar_LucFra_fingers_new6_20200914.wav,LucFra,steelstring-guitar,sad,2,0,normal_sad,normal
pro,-2,1,-2,1,0,401,401_sad_1_classical-guitar_MarPia_fingers_new5_20201001.wav,MarPia,classical-guitar,sad,2,1,normal_sad,normal
pro,-2,1,-2,2,1,403,403_sad_3_classical-guitar_MarPia_fingers_new5_20201001.wav,MarPia,classical-guitar,sad,2,0,normal_sad,normal
pro,1,-1,-2,2,1,173,173_sad_2_steelstring-guitar_MasChi_pick_new5_20200729.wav,MasChi,steelstring-guitar,sad,2,0,normal_sad,normal
pro,-3,2,-2,1,0,84,84_sad_3_classical-guitar_MatRig_fingers_new3_20200618.wav,MatRig,classical-guitar,sad,2,1,normal_sad,normal
pro,-1,0,-2,1,1,330,330_sad_1_steelstring-guitar_NicCon_fingers_new4_20200804.wav,NicCon,steelstring-guitar,sad,2,1,normal_sad,normal
pro,0,-2,-3,2,1,354,354_sad_2_classical-guitar_NicLat_pick_new7_20200730.wav,NicLat,classical-guitar,sad,2,0,normal_sad,normal
pro,0,0,-2,2,1,355,355_sad_3_classical-guitar_NicLat_fingers_new7_20200730.wav,NicLat,classical-guitar,sad,2,0,normal_sad,normal
pro,-3,3,1,-1,0,46,46_sad_1_steelstring-guitar_OweWin_pick_new5_20200629.wav,OweWin,steelstring-guitar,sad,2,3,normal_sad,normal
pro,0,-2,-3,-2,0,222,222_sad_2_classical-guitar_SalOli_fingers_new3_20200714.wav,SalOli,classical-guitar,sad,2,4,normal_sad,normal
pro,-3,0,-2,2,1,142,142_sad_1_steelstring-guitar_SamLor_pick_new2_20200715.wav,SamLor,steelstring-guitar,sad,2,0,normal_sad,normal
pro,-3,2,-2,2,0,143,143_sad_2_steelstring-guitar_SamLor_pick_new2_20200715.wav,SamLor,steelstring-guitar,sad,2,0,normal_sad,normal
pro,-2,1,-2,2,1,144,144_sad_3_steelstring-guitar_SamLor_pick_new2_20200715.wav,SamLor,steelstring-guitar,sad,2,0,normal_sad,normal
pro,-2,-1,-2,-2,0,131,131_sad_2_steelstring-guitar_SimArm_fingers_new5_20200711.wav,SimArm,steelstring-guitar,sad,2,4,normal_sad,normal
pro,-2,1,0,2,1,210,210_sad_2_classical-guitar_TizBol_fingers_new7_20200630.wav,TizBol,classical-guitar,sad,2,0,normal_sad,normal
pro,-1,1,-1,1,0,211,211_sad_3_classical-guitar_TizBol_fingers_new7_20200630.wav,TizBol,classical-guitar,sad,2,1,normal_sad,normal
pro,-1,-1,-2,3,1,107,107_sad_2_steelstring-guitar_TizCam_pick_new5_20200715.wav,TizCam,steelstring-guitar,sad,2,-1,normal_sad,normal
pro,-1,1,0,0,0,94,94_sad_1_steelstring-guitar_TomCan_pick_new1_20200707.wav,TomCan,steelstring-guitar,sad,2,2,normal_sad,normal
pro,-1,0,-3,3,1,59,59_sad_2_steelstring-guitar_ValFui_fingers_new5_20200627.wav,ValFui,steelstring-guitar,sad,2,-1,normal_sad,normal
pro,-1,0,1,1,0,60,60_sad_3_steelstring-guitar_ValFui_fingers_new5_20200627.wav,ValFui,steelstring-guitar,sad,2,1,normal_sad,normal
pro,0,0,-3,2,1,70,70_sad_1_steelstring-guitar_AdoLaV_pick_new8_20200619.wav,AdoLaV,steelstring-guitar,sad,3,1,very_sad,very
pro,-1,-1,-1,0,1,72,72_sad_3_steelstring-guitar_AdoLaV_pick_new8_20200619.wav,AdoLaV,steelstring-guitar,sad,3,3,very_sad,very
pro,-2,0,-1,1,1,157,157_sad_2_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,sad,3,2,very_sad,very
pro,-3,2,0,0,0,158,158_sad_3_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,sad,3,3,very_sad,very
pro,-2,-1,0,1,1,378,378_sad_2_classical-guitar_AngLoi_fingers_new5_20200917.wav,AngLoi,classical-guitar,sad,3,2,very_sad,very
pro,-3,2,-3,3,1,389,389_sad_1_steelstring-guitar_AngLoi_fingers_new3_20200917.wav,AngLoi,steelstring-guitar,sad,3,0,very_sad,very
pro,-1,0,-3,3,1,343,343_sad_3_classical-guitar_AntDel_fingers_new8_20200831.wav,AntDel,classical-guitar,sad,3,0,very_sad,very
pro,-2,1,-3,3,1,270,270_sad_2_steelstring-guitar_AntPao_pick_new9_20200801.wav,AntPao,steelstring-guitar,sad,3,0,very_sad,very
pro,-2,-1,-2,2,1,259,259_sad_3_classical-guitar_CesSam_fingers_new4_20200720.wav,CesSam,classical-guitar,sad,3,1,very_sad,very
pro,-1,1,-3,2,1,24,24_sad_3_steelstring-guitar_DavBen_fingers_new4_20200623.wav,DavBen,steelstring-guitar,sad,3,1,very_sad,very
pro,-2,0,-2,2,1,35,35_sad_2_classical-guitar_DavBen_fingers_new8_20200526.wav,DavBen,classical-guitar,sad,3,1,very_sad,very
pro,0,-1,1,0,0,283,283_sad_3_steelstring-guitar_DavRos_pick+hammeron_new3_20200901.wav,DavRos,steelstring-guitar,sad,3,3,very_sad,very
pro,-3,1,-2,1,0,246,246_sad_2_classical-guitar_FedCer_fingers_new3_20200714.wav,FedCer,classical-guitar,sad,3,2,very_sad,very
pro,-3,1,-2,2,1,247,247_sad_3_classical-guitar_FedCer_fingers_new3_20200714.wav,FedCer,classical-guitar,sad,3,1,very_sad,very
pro,1,0,-2,1,0,186,186_sad_2_steelstring-guitar_FilMel_fingers_new6_20200729.wav,FilMel,steelstring-guitar,sad,3,2,very_sad,very
pro,-3,2,-1,2,0,294,294_sad_1_steelstring-guitar_FraBen_fingers_new6_20200801.wav,FraBen,steelstring-guitar,sad,3,1,very_sad,very
pro,0,-1,-2,1,1,295,295_sad_1_steelstring-guitar_FraBen_fingers_new6_20200801.wav,FraBen,steelstring-guitar,sad,3,2,very_sad,very
pro,-3,1,-2,1,0,305,305_sad_1_steelstring-guitar_GiaFer_fingers_new9_20200803.wav,GiaFer,steelstring-guitar,sad,3,2,very_sad,very
pro,-3,2,-2,2,0,307,307_sad_3_steelstring-guitar_GiaFer_pick_new9_20200803.wav,GiaFer,steelstring-guitar,sad,3,1,very_sad,very
pro,1,0,-3,1,0,197,197_sad_1_classical-guitar_GioAcq_fingers_new3_20200706.wav,GioAcq,classical-guitar,sad,3,2,very_sad,very
pro,-1,1,-1,1,0,318,318_sad_2_steelstring-guitar_GioDic_fingers_new5_20200821.wav,GioDic,steelstring-guitar,sad,3,2,very_sad,very
pro,-1,-1,-2,3,1,319,319_sad_3_steelstring-guitar_GioDic_fingers_new5_20200821.wav,GioDic,steelstring-guitar,sad,3,0,very_sad,very
pro,-2,-1,-1,1,1,365,365_sad_1_steelstring-guitar_LucFra_fingers_new6_20200914.wav,LucFra,steelstring-guitar,sad,3,2,very_sad,very
pro,-1,-1,-2,2,1,10,10_sad_1_steelstring-guitar_LucTur_pick_new1_20200625.wav,LucTur,steelstring-guitar,sad,3,1,very_sad,very
pro,-3,1,-1,1,0,11,11_sad_2_steelstring-guitar_LucTur_pick_new1_20200625.wav,LucTur,steelstring-guitar,sad,3,2,very_sad,very
pro,-1,1,-3,2,1,12,12_sad_3_steelstring-guitar_LucTur_pick_new1_20200625.wav,LucTur,steelstring-guitar,sad,3,1,very_sad,very
pro,-2,1,-1,2,1,402,402_sad_2_classical-guitar_MarPia_fingers_new5_20201001.wav,MarPia,classical-guitar,sad,3,1,very_sad,very
pro,-1,1,-2,1,0,172,172_sad_1_steelstring-guitar_MasChi_pick_new5_20200729.wav,MasChi,steelstring-guitar,sad,3,2,very_sad,very
